Ship_1_start,Ship_1_unload,Ship_1_load,Ship_2_start,Ship_2_unload,Ship_2_load,Ship_3_start,Ship_3_unload,Ship_3_load,Ship_4_start,Ship_4_unload,Ship_4_load,Ship_5_start,Ship_5_unload,Ship_5_load,Ship_6_start,Ship_6_unload,Ship_6_load,Ship_7_start,Ship_7_unload,Ship_7_load,Ship_8_start,Ship_8_unload,Ship_8_load,Ship_9_start,Ship_9_unload,Ship_9_load,Ship_10_start,Ship_10_unload,Ship_10_load,Ship_11_start,Ship_11_unload,Ship_11_load,Ship_12_start,Ship_12_unload,Ship_12_load,Ship_13_start,Ship_13_unload,Ship_13_load,Ship_14_start,Ship_14_unload,Ship_14_load,Ship_15_start,Ship_15_unload,Ship_15_load,Ship_16_start,Ship_16_unload,Ship_16_load,Ship_17_start,Ship_17_unload,Ship_17_load,Ship_18_start,Ship_18_unload,Ship_18_load,Ship_19_start,Ship_19_unload,Ship_19_load,Ship_20_start,Ship_20_unload,Ship_20_load,Ship_21_start,Ship_21_unload,Ship_21_load,Ship_22_start,Ship_22_unload,Ship_22_load
6323,5459,1077,1691,203,5469,2220,1255,4940,4041,3546,2373,6867,5465,3638,5584,2944,1787,3627,888,4457,1489,1103,2638,2954,1020,4981,6991,5086,4897,6426,1313,1881,6458,1302,2018,6901,3661,3177,9387,2129,346,3573,854,4884,11999,11535,736,7083,5895,4146,11076,9654,1249,5642,1457,137,9132,2438,775,11326,5908,1973,11345,938,1258
1941,1932,1141,6957,5290,2672,5905,5777,2112,2868,765,3255,5040,607,2569,4427,4011,1408,7196,401,65,3024,2123,5871,6915,148,278,6802,6695,2940,6994,4606,1409,7174,1318,919,6417,6349,2997,7604,1896,2939,7603,3547,1452,1200,1082,1269,5334,245,5638,2671,1086,5007,4322,309,6751,7469,5212,3921,7391,4787,3035,11665,1616,65
1150,179,4696,4339,1023,1683,2240,1293,384,5358,2648,71,7002,2639,1203,1824,251,5366,6860,6643,2080,6772,518,93,7045,3576,1446,3047,953,3367,3797,2232,5433,6775,1363,374,3065,534,2574,8647,8297,9152,5508,5271,9214,1387,1365,7968,10727,458,1288,6592,2387,5099,10764,5485,5089,6178,506,4278,5639,5562,5625,10114,42,1112
5667,5650,3814,4999,133,269,1331,947,4515,2781,712,1596,5566,3931,3951,6939,2980,520,2297,1584,2836,6347,5976,3327,4915,3421,5178,5461,1817,3415,6998,968,751,5786,3210,1212,5105,1395,1791,9502,6306,135,9451,7104,2656,7990,3234,4109,11557,6199,5232,9304,6775,1716,10368,625,2152,9950,25,471,5702,3193,7924,11184,5314,2593
3831,3627,5908,5135,3487,5412,4899,4229,445,3665,1647,4904,5586,5440,1790,4479,3321,2442,3549,877,800,3698,3082,6186,6672,6055,4199,7059,4560,872,6781,2482,1072,3788,3405,3914,5501,4916,6514,3331,2065,3525,5003,1923,7072,8865,3756,2878,10590,1866,2423,4245,1582,4185,11895,443,417,10396,7882,2723,10433,8097,7211,8463,168,3473
6112,2532,368,7060,5660,1285,1115,131,238,6922,5292,2779,1936,1878,4621,3600,1034,3098,3472,1977,1872,6802,3061,3233,4816,1661,3982,3371,1427,4962,5371,937,622,4297,4203,3058,7099,4973,832,4791,3369,2301,10152,4616,5645,7987,3431,876,11147,8542,5446,6848,1643,4241,11869,9773,7212,5237,2375,9128,9547,7177,132,11768,11225,2524
3948,1467,2172,2685,2003,1931,1222,954,699,4409,1566,1076,4679,4642,5606,5664,618,687,3367,2303,5112,6974,4244,4438,7137,1940,1955,6906,5501,2340,5056,5000,5970,3152,1300,1114,2958,2607,2472,3723,429,7163,11181,8642,8843,5432,2561,2477,8051,2156,2836,9446,8282,8320,9308,5227,1617,11990,7920,2863,2502,819,7585,3067,937,9001
4653,913,2889,2613,505,830,967,256,2663,3919,2781,3299,5643,4002,2125,5733,2283,2326,6176,1734,1745,7168,5030,35,7152,4675,1879,3745,1573,2781,6026,81,804,2966,2789,5441,2823,1910,5808,10457,6392,5728,11382,2340,2802,5348,1816,4902,8731,2459,2292,9484,3131,1594,5698,4181,85,6933,5513,669,9268,6482,1676,11131,2680,2246
6629,4316,3725,2938,600,2448,3374,1550,487,4437,224,999,3766,1860,1993,5776,2586,18,6187,283,651,2173,1206,3286,4356,3271,3410,4953,880,1779,6749,1926,1780,5618,2638,1155,6721,714,346,9793,4026,2493,11844,4044,3329,8434,2591,2740,8564,6469,8235,7947,7340,11187,1602,217,3103,2089,1449,8324,4462,4449,7366,10697,8784,5277
6038,4598,3047,4786,947,322,2311,1043,2538,5212,3112,964,3899,3054,5123,3208,102,3333,6555,4194,40,4253,2552,3106,4495,2514,4475,5852,2431,3520,6603,228,385,4135,1779,1411,6353,1639,626,8260,4072,3887,11129,6696,3861,8583,8295,3520,10330,7109,1129,11794,1410,117,4488,3665,10976,8964,4811,396,7379,1261,3882,7190,6213,10708
4487,1966,1652,4161,143,603,3806,3515,5272,3064,1652,2766,5968,3957,1861,6439,6023,6378,2401,737,2721,4807,3680,4676,6456,4054,4014,6941,822,28,6760,3555,1075,3767,1075,1881,5340,2910,293,8075,5695,5477,8294,3667,4639,3808,1800,9778,4350,2804,9618,10501,2283,1002,11799,6888,1116,4549,2782,9736,10000,1941,214,11685,2521,0
4173,2024,4403,4621,793,204,5563,1079,2395,4178,3496,6412,3872,2724,5502,6794,931,799,4385,4378,7115,5803,599,113,6416,3995,4267,6147,4219,196,4280,1524,1722,4573,3118,5556,2723,104,3488,7857,7838,7122,9266,7183,2495,11786,694,293,11164,2572,176,9220,8336,6467,6027,5580,5799,11503,6322,1443,8273,751,219,9164,9091,2435
6552,6045,961,4032,2,2000,6879,2975,37,7094,5329,595,6650,5518,4447,6662,4875,3194,7122,5041,777,5317,1303,988,6688,6509,3906,2124,1745,6685,4478,2129,4531,7011,5301,210,6107,3049,1355,7141,6709,3901,4578,871,1907,11385,8782,7748,8768,3400,3691,7351,5603,9287,6246,860,537,6624,476,2168,7741,3855,3650,2508,2461,8776
1468,1039,6203,6030,5596,2923,3941,943,1592,2360,21,4187,5579,2815,284,4981,3941,4969,2858,2004,1070,5002,423,2139,4085,2286,103,7064,6339,6329,6880,2376,938,1920,1863,2373,4413,1506,4284,4333,1741,1993,5614,5007,1195,10351,9486,802,9059,7787,1073,11035,2344,2567,5923,3243,6786,8316,8122,7199,7536,2835,4081,8823,3072,3469
6632,5776,5078,3357,2057,1797,4590,1138,2281,6526,3100,2179,3048,2777,5129,6009,3016,4003,1924,289,4900,6718,697,760,1902,145,3354,7054,1108,740,5442,4261,493,2430,2092,4691,7191,4347,4098,4585,3127,1719,1802,504,3064,1667,370,2650,2345,1616,9762,11258,10293,5056,9466,7366,7093,7393,2225,3615,8782,3014,4210,9220,7932,2764
5934,2242,2355,3097,1300,632,5733,1735,2422,5605,3251,1941,5400,4898,4577,6996,2133,826,6535,2470,1315,6781,5287,3750,5111,3536,3252,6686,3739,3162,1674,1391,4075,5029,3566,1822,6942,3593,3394,3177,1930,6984,4362,1912,5045,3947,1436,5161,10491,5357,2335,6021,1497,2829,9193,5195,2048,8783,6693,30,9978,1165,2110,4052,3041,886
6047,1070,989,2429,2200,1816,6420,1054,1720,4295,4109,5292,5079,1031,2208,5689,811,812,5380,3116,4755,5244,407,1359,4827,4785,211,6109,3634,2397,4358,1790,2023,3285,1930,1928,6743,321,625,8231,4008,509,7495,4344,3607,7672,138,3311,7469,6890,5647,7353,2452,3410,6046,213,846,2120,1620,8519,10923,234,760,1897,929,2523
5966,5196,2531,2045,972,4359,7086,6078,3586,5478,4423,4048,6256,4133,2578,5690,378,1698,7019,4123,2843,6196,5906,3819,253,55,3550,4872,1886,2535,4591,1634,4195,3283,1402,3302,7047,5215,826,4732,2101,7170,6758,5640,10280,10845,10265,9619,6226,1802,5957,8311,2061,2845,6679,3494,7907,9019,7349,1669,11449,5109,2043,3491,2739,8402
3301,606,571,5432,3934,3862,4594,1964,100,5103,2938,2751,4701,1654,1613,7010,114,14,5739,1784,2377,4109,914,849,3748,2294,2730,5521,3710,1633,7152,6789,5597,5183,379,1356,2658,80,3409,9801,6206,3503,11398,9180,7847,10199,6891,7137,10381,7432,7770,9095,297,683,11092,270,481,3339,776,605,8383,4117,305,9154,5282,6908
3266,460,3025,5360,4548,501,2730,1495,4697,4916,3636,574,4660,3365,3723,6910,3711,2836,6332,6083,42,4044,3378,4950,4184,2463,3888,3444,780,2318,5960,5831,5277,6160,425,671,5987,1553,405,7098,5948,7304,10065,4243,3907,10445,6119,4385,10719,9185,87,9481,1357,3307,11303,6744,4028,3168,443,5620,4571,2061,5837,10780,3450,2700
5831,1044,1733,1313,954,5379,5932,2307,2705,1854,1093,5554,5018,3176,4958,6035,5561,1952,291,216,2243,5616,3616,1633,5609,4081,2525,4982,2434,1672,5406,3381,240,6406,5590,2877,4839,3925,109,8454,3693,814,9729,9436,9410,8711,1240,908,1621,454,8012,11431,11258,2544,8587,1622,2504,8345,5834,4198,8347,8292,1406,10030,1596,1717
6520,3541,1423,5738,3007,4321,6330,403,137,6315,1214,124,6800,1490,1171,2426,2106,2965,2318,933,1415,3633,2233,216,4053,1496,262,4220,2956,743,2265,456,698,3693,2727,5684,1023,515,4937,5575,4182,3779,9703,4696,543,8379,556,397,9179,5489,2539,2717,683,2655,9469,2459,1780,6709,494,1694,1461,1288,392,10151,2441,2307
4402,2761,45,7052,487,449,6064,4577,5293,5225,4342,900,6481,5816,2135,3285,935,4305,2800,2491,5112,1616,1036,5962,2819,1906,5874,2007,1850,3903,2507,1547,5634,6650,1237,1534,5445,4903,1312,5172,133,1293,5550,478,2567,8220,2156,2561,6229,2980,3603,4689,3731,1102,8790,6260,1111,7909,3793,2990,565,403,11380,10017,6437,3659
1686,1409,2981,7014,6026,5271,6780,2355,885,1783,660,3098,2800,45,2096,6655,5865,2672,5421,4253,5777,6542,4874,3524,6787,2724,2679,4060,242,1716,6594,2024,1798,6947,1367,380,1854,440,5029,6332,2445,2234,7639,4254,7346,8625,1341,2982,6852,1582,4045,2060,101,9407,3641,324,5502,7106,6090,1284,11542,47,348,7239,4993,868
3258,1508,2390,6259,3066,1959,5310,4358,3724,4221,959,2843,4851,1071,1171,3462,736,2594,6945,3514,1861,5192,4489,4173,6742,6039,2900,5534,3918,5231,6368,4862,1575,5960,2467,2530,6443,1803,734,6121,4294,10047,10731,9141,9330,10266,2121,2646,9315,2052,2124,11366,96,627,8819,5126,879,2300,155,2319,11843,9405,9467,3114,2745,7874
4140,1305,4060,5152,1145,1522,4676,3985,4187,6105,1301,91,4951,4494,2337,5320,2122,248,5292,4983,4184,4876,513,1877,3603,501,2129,6847,1433,723,3081,474,1537,6023,779,1449,5374,2565,2682,11874,10360,7201,10920,10437,1381,10791,8562,1840,9387,3715,5620,11897,11068,618,4572,2561,2100,4464,560,1340,11905,6206,203,8243,4764,3134
6895,6102,1336,5529,5472,2875,4878,392,526,4895,1899,3174,2794,1208,3720,3446,2402,2833,4493,1309,3486,6240,2516,235,5231,1783,3649,6137,2474,1287,4144,2814,4303,6693,991,60,5491,4260,2716,8715,861,838,1864,362,5804,4069,1810,9634,11292,4299,3517,1447,95,4027,4111,2842,8182,5244,83,305,5902,1855,6818,6613,925,4308
2129,2103,5447,2932,1674,3486,5012,2133,1896,6170,836,679,5306,338,1486,3877,2518,4885,6670,3227,487,3959,798,1324,7097,5454,226,4950,596,1606,5633,684,1331,5762,2981,1053,3947,33,1939,8692,4623,4095,7306,3988,3946,11893,2675,2157,10510,3518,3552,5379,1206,2524,9451,7411,5658,5466,2320,567,10865,2221,571,9996,1185,2211
5473,4364,5801,4744,134,2136,4775,3723,5860,6013,5088,1415,6454,2579,1726,6244,3087,3212,3930,162,1516,4485,41,1345,1869,733,5806,5960,5430,4113,6280,2259,875,3834,349,58,5853,2404,3677,8164,3397,3893,7264,3477,7323,11375,10807,4423,10544,10543,5703,6697,361,1009,7698,6379,3963,3713,454,1814,9215,539,2489,11022,6907,2576
6910,6836,6359,6746,4184,690,6912,5230,1469,2340,2039,5783,5601,4827,1584,6369,2330,1337,5284,3188,1471,5789,4059,2534,6942,365,179,4643,531,1443,4896,4763,2142,3543,1729,3740,7126,682,214,8660,6763,9445,11110,9791,1959,4991,2998,4687,5704,2546,145,7345,6926,8338,5282,3729,9675,5073,2250,7492,11165,1477,949,6691,1850,2980
6433,4598,1132,3252,1283,1429,3151,1513,3247,6084,3994,2066,2358,1046,1728,5376,2073,3711,3567,2730,2986,4264,504,3209,6756,4897,3434,5555,1390,2925,2275,2110,2585,5554,2569,3768,6658,4646,3510,11342,6448,4907,3278,1483,8473,6680,2220,127,3303,2885,9357,8757,1827,820,11228,4899,585,10315,9210,4183,10637,2593,2090,7821,532,2012
2967,1973,4539,3398,1498,1310,4885,4262,6305,4156,2641,484,3040,720,744,7014,2898,1718,3823,221,657,6969,619,842,5293,2358,1616,7090,3136,2540,2750,2302,1489,6753,2254,1688,5522,1747,1940,9801,2259,2792,10268,7332,5659,4587,3183,4572,9775,5481,4492,7750,6618,5104,6914,5900,3743,5288,334,3925,10134,442,241,9301,375,2616
5533,1658,2194,3210,2556,5726,6928,6005,2321,1999,9,4055,3064,1309,5075,5834,1664,621,4259,1084,43,7192,1430,1317,4551,1930,1030,6494,742,60,1937,1390,3818,6187,2768,1063,5715,2199,3463,10334,4859,3160,8595,4667,6708,5976,4642,9663,8786,97,2428,6236,4521,7379,4757,1866,8530,8879,5646,1850,9933,1510,337,11542,10410,10436
6069,4576,3873,6380,1061,1554,3244,1142,3355,6045,2055,1063,6830,4444,461,4791,1745,3151,3218,221,4006,7079,5965,1148,3651,1607,1696,5812,3065,4306,4365,1882,4274,4482,2222,97,6979,1126,1290,8635,1165,907,10636,7991,6314,10997,10292,7547,11117,7053,1404,9094,7213,1715,11421,1163,1563,5083,2964,8846,8760,5142,2903,11568,7095,4991
5366,2560,271,6873,1120,1302,5457,2500,3494,5053,2745,173,2847,1349,103,6197,2664,3281,7003,2517,1035,2262,1578,4820,3740,841,4139,7053,2441,767,6757,3911,23,2357,816,5538,7143,4416,3644,8377,4737,7830,8959,6631,880,8252,5472,1184,5468,4841,8249,3596,634,4249,11821,7273,1124,10965,9627,7408,6521,6210,9209,9464,3330,2662
3077,1344,1511,7055,2236,889,6451,1091,1678,2481,346,3523,1601,1405,4204,6814,3756,4135,5521,2187,815,5504,4086,1978,7038,1634,555,5379,481,0,2869,2500,4475,7079,3265,196,6371,6017,540,11470,7949,4196,3208,206,8314,3964,2158,928,8876,2987,1847,7211,6529,5609,5672,3133,2024,8746,114,577,9520,3493,1072,8796,1038,4233
3244,2789,1089,5708,5366,2727,7038,1671,837,5658,2190,3019,4400,45,766,7193,4534,4052,4149,2765,232,3396,542,3269,5959,3610,3170,4898,273,388,4844,3683,4388,4010,2554,3814,894,131,1682,7717,79,1189,11316,8779,1466,2734,43,3506,7736,7442,6370,6291,5927,1349,4563,3436,4146,9209,1337,2563,7099,6279,1145,11991,9212,6737
1544,906,2270,3069,1796,6,6204,5140,432,6487,1028,1312,5121,845,1024,6711,1866,235,1616,1392,6392,6123,3953,387,5519,31,1032,5013,773,2297,5549,4058,1459,5270,771,199,2445,431,2430,8827,4081,6251,4003,1,4928,6197,3277,7218,6664,6151,10456,1713,1452,5559,5273,1888,3902,10435,8914,3666,1965,1696,10984,9516,6996,2562
2908,1605,5453,1279,531,3071,1496,260,4626,6771,473,121,5300,172,447,5080,3260,52,6616,1572,1834,2557,38,4092,6520,1636,1807,6537,4951,1773,2950,2720,2673,4698,2370,4719,4444,3624,5755,10997,1467,1131,8930,850,2608,10138,726,1773,10969,5061,322,5820,4030,2348,7287,2267,1354,5187,3925,438,11253,5499,3686,5082,1679,3734
6756,2241,2091,3819,1645,3822,5862,5243,3625,6419,2869,3559,5575,4148,4541,1872,1603,5637,6878,2144,267,6611,210,224,6691,1284,1662,3359,582,2304,2903,1136,4727,7047,2570,673,6575,4373,2830,10661,10421,1250,10688,1127,1069,11185,4644,2872,6230,1204,4042,4138,263,2735,6374,1288,1179,1700,528,4001,9440,5380,6604,7137,4961,7956
6606,11,539,5996,3206,1328,4244,832,1172,7109,781,65,5968,2974,1671,5906,778,112,5001,1599,1476,6625,6399,6645,7069,6815,2810,5081,2559,348,6494,6182,5782,5150,4678,5380,5032,4948,5309,1490,248,7737,10630,5340,132,9413,1740,11,9068,4058,3743,6610,6253,8069,6265,4016,3433,5173,1703,7534,10664,2409,1091,10132,1461,844
7134,6968,5998,4118,403,1025,4584,3338,4351,6393,5812,3005,4665,3176,552,5240,366,429,4878,3020,1880,6871,6487,939,3064,2873,1053,2870,1307,1721,6094,1222,363,5852,5478,4431,5393,1249,3002,8979,4756,5560,5422,5234,10959,7684,7271,10546,8753,7855,2675,8426,3058,3364,5682,1456,4504,11004,38,699,9346,6975,8967,9515,4448,987
6164,3084,1427,4740,1978,4346,5597,2366,941,3586,2232,5838,2041,1145,3113,5303,3203,4416,3738,2227,3452,1323,934,4144,1244,217,3416,3284,2202,3768,5235,4152,3138,4805,4375,6136,7146,4946,153,9783,7958,142,11147,7067,1968,10959,5748,2459,3573,435,6628,8732,4039,7016,8730,4276,6768,11665,11663,9576,11338,6753,3518,6054,5851,8222
4507,646,1471,7108,3871,2335,4172,21,1594,7192,5572,5103,4009,362,952,6516,302,107,4963,1249,1983,4533,4428,1829,4443,3819,697,4850,2263,3002,4221,2455,4608,6566,5071,2887,2353,359,920,1967,1701,4439,6048,1016,1027,7670,3034,4003,9766,450,2683,11709,8878,1561,11222,7881,6533,9578,9051,1206,8103,564,2923,8425,3674,6639
5332,3454,4075,5572,2336,491,5745,3822,1546,6723,2276,801,4599,1287,1008,6321,3920,265,5697,2021,3512,1934,1268,5749,1321,234,4145,5589,885,631,6374,4261,1139,4382,1504,78,2914,374,2653,4705,4250,7262,6059,2122,1084,8639,6293,2102,11999,5981,2192,4392,4015,1716,9874,3187,3105,1733,687,5992,10462,3195,2055,11390,3781,1353
5953,4698,2576,3727,1783,595,3469,3280,4869,5248,4561,5107,4320,646,2646,2666,2422,5051,7188,4060,2931,6415,1694,1822,5232,4869,5134,5335,4044,2386,3252,3229,487,2956,2387,4718,5193,2903,4641,7717,3538,6389,5021,1646,4825,4448,2177,8339,8210,1609,504,2093,910,802,9792,8776,6491,7038,1611,3196,9322,8168,10559,8962,1082,52
3831,115,2253,2539,439,345,5058,2360,2754,5794,426,797,6320,3992,2814,5295,1801,57,6059,5761,5108,6543,4523,2583,5497,305,967,3677,3203,3179,510,124,2523,5287,658,637,6931,1635,723,10568,4112,3316,8200,4290,7381,10610,3369,4521,7105,866,1163,1985,1254,6795,7507,6022,3080,8623,5944,640,11713,7046,4660,7932,4803,4882
5969,1707,932,2445,698,4621,5452,4123,962,6165,2983,872,5142,2378,2915,3551,2022,68,5406,4946,3515,4603,2643,2619,6159,2285,1352,3653,355,152,2909,1497,5137,5266,252,572,6019,84,1015,9772,1144,2302,11291,4099,4150,11762,3144,320,7402,4040,4389,7526,6497,621,4565,1967,6303,3319,2323,10926,9327,7686,5686,8011,3180,1990
5194,786,2548,6368,5453,1009,2291,2252,5869,4054,1217,392,5679,844,1447,1597,1492,5871,3975,3005,3778,4579,1594,2057,5226,4017,3987,3450,2653,1235,6549,2374,2000,5586,3365,3463,6950,5837,4875,10930,9066,8218,11342,6109,5153,8938,146,1492,7751,7608,10534,1650,380,5794,8901,5311,4837,11922,4396,185,7327,4940,4843,6821,5892,775
6956,4584,3252,1924,1788,6454,5908,2015,1402,3229,674,129,6282,213,1083,5976,2066,2646,4748,1690,943,5042,4906,4359,5196,2007,1290,2032,1034,526,6175,1326,596,5684,5138,97,5988,2561,3662,10082,8720,6499,10386,7051,6607,10284,3683,4649,10677,765,91,7064,3507,4754,8427,945,3734,7711,1658,1816,7230,6709,8638,1704,1055,2354
5624,3897,4892,6590,6015,4876,5295,1077,2495,2684,2092,4532,7152,5546,2398,6556,620,255,4001,2151,106,4495,3633,5271,4479,1368,2265,1524,103,3797,5445,4074,327,643,203,4440,7089,3290,1354,7861,4927,5613,9942,2818,1780,11250,2825,194,10003,1246,1754,8311,7755,10101,11216,5802,2697,7869,7215,1627,9159,1153,959,3003,471,2484
6619,4031,502,5451,2389,3319,6713,5894,991,5124,3286,1554,4004,464,1853,6191,4094,2406,1956,720,4062,6133,5309,15,5376,769,1475,5218,2332,834,1698,769,1905,4880,4118,3441,5153,1127,2893,8547,5994,1875,8904,7802,1242,8619,3111,2836,10511,4833,167,10657,6434,2798,8111,5465,5013,2281,83,4943,8965,1370,2148,5016,3853,3957
3090,3078,5997,6381,4422,782,1810,217,4183,3392,1639,1216,5393,2463,992,4503,3347,5597,5298,2082,520,839,240,2319,6082,917,1163,3720,2593,1022,2834,2671,2016,4203,1647,3423,6919,90,117,4428,2699,1608,2344,511,4916,8344,1962,1083,5845,983,2518,7021,2412,5929,7659,3613,966,7141,6468,2540,9743,8542,8022,5120,1353,6938
6009,2674,2354,2741,97,4317,5776,2630,1126,2969,691,1546,3922,415,2090,6753,5973,587,3736,3064,5900,2918,715,2734,6328,2504,3281,2149,1299,833,2179,1109,2778,5979,4174,1333,6946,4926,80,3337,2314,4392,6749,4371,6252,7465,4181,3081,7380,3072,1895,10538,2100,941,5012,871,5397,3213,358,750,9223,657,1045,10705,4420,3323
5689,2267,1632,6961,5032,392,4272,2820,2933,3824,3376,3952,5597,38,622,1367,565,3178,6572,1501,938,4937,3177,3372,7105,4607,946,1683,326,1057,3848,158,1925,3138,449,2172,2100,893,2119,5415,5355,9788,8630,3864,5673,6365,4511,3365,6203,5767,2150,9379,8405,8433,9538,8139,3146,3605,1283,4359,9611,278,401,9608,8464,202
5054,1586,1582,2321,578,3536,4385,2602,1145,4400,4233,738,6181,3811,1876,3980,3159,2628,6009,3498,925,5132,1433,1540,3444,1131,3833,2414,960,5521,5615,2239,2005,4861,329,1875,3326,2134,5972,9848,2737,2613,10439,6330,6758,5219,643,5780,2586,1602,5074,9407,4563,3964,4545,1548,6276,6681,2983,1667,9734,8805,11058,1346,1069,11622
5050,441,2003,5279,5150,6311,2928,2275,6420,905,777,6783,4246,2339,1848,3449,1943,2804,3436,3141,2151,5239,4388,1495,6146,3231,2874,6975,3934,2579,5381,247,1685,6407,858,1015,7164,2697,2432,9724,9026,8234,10867,9162,454,10356,8758,6261,6058,953,6565,8808,1609,3209,9273,4308,6034,5365,3202,6160,11987,11744,3439,11899,2236,1519
6612,1964,1337,6440,3047,2212,7073,1718,225,6911,1005,1103,3755,76,878,4310,3593,3786,2446,822,2405,2346,1632,4965,5789,591,68,5620,2986,772,6819,4117,2998,6564,5485,1411,6899,721,841,8932,5714,5479,2159,2046,43,7859,3898,7046,11670,9258,9064,10408,5891,5741,10999,4178,4438,8323,5626,3861,3682,359,4257,11182,3916,3797
5985,5130,1753,5605,3983,5315,5580,383,1627,7009,4100,381,4557,1052,3503,4503,2943,4631,4029,410,3244,5679,4248,2513,5266,2591,2090,3406,3315,1208,5700,2740,1975,2490,865,612,7019,3991,1679,8697,6799,4574,156,46,4624,11007,9513,4502,11476,2966,808,10258,2805,1512,11259,162,226,6558,5801,3390,7580,3845,485,11063,5426,2841
2608,78,3392,6937,4794,3819,6824,4151,1681,3290,2706,478,7008,3386,2789,6191,5140,4597,6863,2525,1756,3944,2828,913,4765,4606,4225,1299,628,520,4935,4496,5744,2237,764,3203,4707,3265,714,6472,1724,4721,4734,1882,2653,5996,2644,2755,9318,3163,2167,8965,6141,271,11323,7428,776,4147,4035,7543,4220,2017,1601,8478,3818,1243
5922,2074,3047,5962,1195,40,4354,2532,5094,1062,617,486,6411,5207,3579,5648,2471,1844,6094,2219,1622,2029,1136,4263,4384,2114,2572,1191,981,5609,6183,3306,885,4676,4355,5441,2156,399,3820,9469,7139,7161,5505,1764,1148,6107,355,5470,8322,6058,7042,3095,2725,6428,4671,3696,4632,7655,4218,5797,3804,3344,7832,5903,2966,7936
6895,2201,75,4807,3912,288,6916,2314,2365,931,907,1812,4783,1445,988,5021,598,256,5497,4904,4834,5156,205,1640,4842,4053,3092,5819,998,2085,3762,508,1978,5762,1248,1294,5577,5089,582,9491,3877,4876,4889,1071,2310,11222,9354,2820,9306,9003,1845,6798,1038,3492,5607,4739,9177,9234,4012,4874,8292,1764,3104,10873,8169,5936
4769,801,2694,1183,17,2985,6967,1550,752,1836,1494,4936,4326,1138,2909,4679,1465,2945,5427,247,1049,6591,5066,2323,3881,2518,314,6906,1498,608,5232,3638,4234,5808,604,1578,1070,735,3958,10490,7828,3309,6128,3700,7896,4688,3006,2013,2148,725,791,9252,4319,5304,10045,1583,2189,10096,2773,624,9632,1179,3246,8640,2187,2644
6662,1110,1498,4151,2007,2627,6169,1858,1583,5278,690,15,6097,3434,3825,6159,5987,1784,6229,4297,3651,3848,1700,971,1677,10,1265,6016,3534,998,5828,4036,2204,6782,969,880,4293,4237,4060,5971,1261,4110,10324,2940,2076,3695,570,4049,2214,414,4475,10237,5300,546,10651,9965,9965,7947,4596,1318,11699,3025,1101,9097,3810,3110
7050,308,415,4771,3715,494,5894,3905,2204,4603,3267,2003,6488,1855,365,1956,1514,4494,5583,23,1577,3119,2583,2778,2932,2363,4535,3480,2943,539,3996,512,825,6693,1488,171,4116,875,3385,8820,3204,3703,9460,2601,1918,7174,1287,5048,6275,3469,1177,5483,4900,55,10651,6256,2440,4669,2848,1741,9775,1443,1090,8397,3266,5164
7157,4205,2882,1550,870,5587,4193,3151,3030,3339,3253,1125,4998,2325,4335,4936,3702,785,7137,1817,755,3314,2480,3635,5104,4886,1601,1076,190,3364,4309,530,2996,5376,4229,968,6626,867,526,9319,610,3237,8777,7720,2014,10935,5301,2498,3983,2536,7578,638,294,4425,6835,1299,2786,3562,3058,11350,9422,5307,1531,10295,5112,5548
5834,5518,4159,6267,3361,5,4072,2013,3459,1211,262,5522,7008,1575,1438,2019,1978,6827,6075,5040,2064,4469,1043,2348,1819,232,2516,4250,2127,3780,6775,3714,836,2115,297,1846,6285,1228,1308,11946,10824,4768,3071,2298,7447,8132,5741,3843,9025,8964,1956,4769,3949,4271,8322,4767,7540,11854,738,284,5646,3676,170,10731,7369,7272
4475,3387,605,2911,219,2676,5518,4186,2385,6471,4334,4179,6871,1262,521,6868,1321,1344,3099,1764,3625,5774,357,220,4103,3810,3368,5903,3151,2844,3897,3644,4011,3664,3458,6419,6365,3353,4104,5890,5327,375,8220,6673,9512,6234,5767,9280,2017,1187,8005,5091,1294,3878,11095,8267,6466,11400,9291,5716,2140,728,10084,10634,6469,4248
1693,1493,3801,5368,1132,58,3717,2307,5351,6316,2634,1020,6130,4212,2895,6891,2178,2231,4960,1500,2894,5637,4566,5985,3661,1717,2242,5596,4443,3307,4264,46,267,6625,681,828,7116,3013,2179,938,315,8851,11059,139,452,9747,3914,5671,8835,6872,5127,7675,1826,3271,9294,6833,4554,7825,2658,5895,11496,7817,1529,8413,6935,2594
